timestamp,equity,position
2026-03-25 16:15:00,10.211458910751283,0
2026-03-25 16:30:00,10.211458910751283,-1
2026-03-25 16:45:00,10.213755633960798,0
2026-03-25 17:00:00,10.213755633960798,0
2026-03-25 17:15:00,10.213755633960798,0
2026-03-25 17:30:00,10.213755633960798,0
2026-03-25 17:45:00,10.213755633960798,0
2026-03-25 18:00:00,10.213755633960798,0
2026-03-25 18:15:00,10.213755633960798,0
2026-03-25 18:30:00,10.213755633960798,0
2026-03-25 18:45:00,10.213755633960798,0
2026-03-25 19:00:00,10.213755633960798,0
2026-03-25 19:15:00,10.213755633960798,0
2026-03-25 19:30:00,10.213755633960798,0
2026-03-25 19:45:00,10.213755633960798,0
2026-03-25 20:00:00,10.213755633960798,0
2026-03-25 20:15:00,10.213755633960798,0
2026-03-25 20:30:00,10.213755633960798,0
2026-03-25 20:45:00,10.213755633960798,0
2026-03-25 21:00:00,10.213755633960798,0
2026-03-25 21:15:00,10.213755633960798,0
2026-03-25 21:30:00,10.213755633960798,0
2026-03-25 21:45:00,10.213755633960798,0
2026-03-25 22:00:00,10.213755633960798,0
2026-03-25 22:15:00,10.213755633960798,0
2026-03-25 22:30:00,10.213755633960798,0
2026-03-25 22:45:00,10.213755633960798,-1
2026-03-25 23:00:00,10.213907133721856,0
2026-03-25 23:15:00,10.213907133721856,0
2026-03-25 23:30:00,10.213907133721856,0
2026-03-25 23:45:00,10.213907133721856,0
2026-03-26 00:00:00,10.213907133721856,0
2026-03-26 00:15:00,10.213907133721856,0
2026-03-26 00:30:00,10.213907133721856,0
2026-03-26 00:45:00,10.213907133721856,0
2026-03-26 01:00:00,10.213907133721856,0
2026-03-26 01:15:00,10.213907133721856,0
2026-03-26 01:30:00,10.213907133721856,0
2026-03-26 01:45:00,10.213907133721856,0
2026-03-26 02:00:00,10.213907133721856,0
2026-03-26 02:15:00,10.213907133721856,0
2026-03-26 02:30:00,10.213907133721856,0
2026-03-26 02:45:00,10.213907133721856,0
2026-03-26 03:00:00,10.213907133721856,0
2026-03-26 03:15:00,10.213907133721856,0
2026-03-26 03:30:00,10.213907133721856,0
2026-03-26 03:45:00,10.213907133721856,0
2026-03-26 04:00:00,10.213907133721856,0
2026-03-26 04:15:00,10.213907133721856,0
2026-03-26 04:30:00,10.213907133721856,0
2026-03-26 04:45:00,10.213907133721856,0
2026-03-26 05:00:00,10.213907133721856,0
2026-03-26 05:15:00,10.213907133721856,0
2026-03-26 05:30:00,10.213907133721856,0
2026-03-26 05:45:00,10.213907133721856,0
2026-03-26 06:00:00,10.213907133721856,0
2026-03-26 06:15:00,10.213907133721856,0
2026-03-26 06:30:00,10.213907133721856,0
2026-03-26 06:45:00,10.213907133721856,0
2026-03-26 07:00:00,10.213907133721856,0
2026-03-26 07:15:00,10.213907133721856,0
2026-03-26 07:30:00,10.213907133721856,0
2026-03-26 07:45:00,10.213907133721856,0
2026-03-26 08:00:00,10.213907133721856,0
2026-03-26 08:15:00,10.213907133721856,0
2026-03-26 08:30:00,10.213907133721856,0
2026-03-26 08:45:00,10.213907133721856,0
2026-03-26 09:00:00,10.213907133721856,0
2026-03-26 09:15:00,10.213907133721856,0
2026-03-26 09:30:00,10.213907133721856,0
2026-03-26 09:45:00,10.213907133721856,-1
2026-03-26 10:00:00,10.216368694044025,0
2026-03-26 10:15:00,10.216368694044025,-1
2026-03-26 10:30:00,10.21598174191473,0
2026-03-26 10:45:00,10.21598174191473,0
2026-03-26 11:00:00,10.21598174191473,0
2026-03-26 11:15:00,10.21598174191473,0
2026-03-26 11:30:00,10.21598174191473,0
2026-03-26 11:45:00,10.21598174191473,0
2026-03-26 12:00:00,10.21598174191473,0
2026-03-26 12:15:00,10.21598174191473,0
2026-03-26 12:30:00,10.21598174191473,0
2026-03-26 12:45:00,10.21598174191473,0
2026-03-26 13:00:00,10.21598174191473,0
2026-03-26 13:15:00,10.21598174191473,0
2026-03-26 13:30:00,10.21598174191473,0
2026-03-26 13:45:00,10.21598174191473,0
2026-03-26 14:00:00,10.21598174191473,0
2026-03-26 14:15:00,10.21598174191473,0
2026-03-26 14:30:00,10.21598174191473,0
2026-03-26 14:45:00,10.21598174191473,0
2026-03-26 15:00:00,10.21598174191473,0
2026-03-26 15:15:00,10.21598174191473,0
2026-03-26 15:30:00,10.21598174191473,0
2026-03-26 15:45:00,10.21598174191473,0
2026-03-26 16:00:00,10.21598174191473,-1
2026-03-26 16:15:00,10.218291768516353,0
2026-03-26 16:30:00,10.218291768516353,0
2026-03-26 16:45:00,10.218291768516353,0
2026-03-26 17:00:00,10.218291768516353,0
2026-03-26 17:15:00,10.218291768516353,0
2026-03-26 17:30:00,10.218291768516353,0
2026-03-26 17:45:00,10.218291768516353,0
2026-03-26 18:00:00,10.218291768516353,0
2026-03-26 18:15:00,10.218291768516353,0
2026-03-26 18:30:00,10.218291768516353,0
2026-03-26 18:45:00,10.218291768516353,0
2026-03-26 19:00:00,10.218291768516353,0
2026-03-26 19:15:00,10.218291768516353,0
2026-03-26 19:30:00,10.218291768516353,0
2026-03-26 19:45:00,10.218291768516353,0
2026-03-26 20:00:00,10.218291768516353,0
2026-03-26 20:15:00,10.218291768516353,0
2026-03-26 20:30:00,10.218291768516353,-1
2026-03-26 20:45:00,10.221441443647997,0
2026-03-26 21:00:00,10.221441443647997,0
2026-03-26 21:15:00,10.221441443647997,0
2026-03-26 21:30:00,10.221441443647997,-1
2026-03-26 21:45:00,10.22238168402864,0
2026-03-26 22:00:00,10.22238168402864,0
2026-03-26 22:15:00,10.22238168402864,0
2026-03-26 22:30:00,10.22238168402864,0
2026-03-26 22:45:00,10.22238168402864,0
2026-03-26 23:00:00,10.22238168402864,0
2026-03-26 23:15:00,10.22238168402864,0
2026-03-26 23:30:00,10.22238168402864,0
2026-03-26 23:45:00,10.22238168402864,0
2026-03-27 00:00:00,10.22238168402864,0
2026-03-27 00:15:00,10.22238168402864,0
2026-03-27 00:30:00,10.22238168402864,0
2026-03-27 00:45:00,10.22238168402864,0
2026-03-27 01:00:00,10.22238168402864,0
2026-03-27 01:15:00,10.22238168402864,0
2026-03-27 01:30:00,10.22238168402864,0
2026-03-27 01:45:00,10.22238168402864,0
2026-03-27 02:00:00,10.22238168402864,0
2026-03-27 02:15:00,10.22238168402864,0
2026-03-27 02:30:00,10.22238168402864,0
2026-03-27 02:45:00,10.22238168402864,0
2026-03-27 03:00:00,10.22238168402864,0
2026-03-27 03:15:00,10.22238168402864,0
2026-03-27 03:30:00,10.22238168402864,0
2026-03-27 03:45:00,10.22238168402864,0
2026-03-27 04:00:00,10.22238168402864,0
2026-03-27 04:15:00,10.22238168402864,0
2026-03-27 04:30:00,10.22238168402864,0
2026-03-27 04:45:00,10.22238168402864,0
2026-03-27 05:00:00,10.22238168402864,0
2026-03-27 05:15:00,10.22238168402864,0
2026-03-27 05:30:00,10.22238168402864,0
2026-03-27 05:45:00,10.22238168402864,0
2026-03-27 06:00:00,10.22238168402864,0
2026-03-27 06:15:00,10.22238168402864,0
2026-03-27 06:30:00,10.22238168402864,0
2026-03-27 06:45:00,10.22238168402864,0
2026-03-27 07:00:00,10.22238168402864,0
2026-03-27 07:15:00,10.22238168402864,0
2026-03-27 07:30:00,10.22238168402864,0
2026-03-27 07:45:00,10.22238168402864,0
2026-03-27 08:00:00,10.22238168402864,0
2026-03-27 08:15:00,10.22238168402864,0
2026-03-27 08:30:00,10.22238168402864,0
2026-03-27 08:45:00,10.22238168402864,-1
2026-03-27 09:00:00,10.231829044996148,0
2026-03-27 09:15:00,10.231829044996148,-1
2026-03-27 09:30:00,10.23407477248045,0
2026-03-27 09:45:00,10.23407477248045,-1
2026-03-27 10:00:00,10.2339653130704,-1
2026-03-27 10:15:00,10.233390651167625,-1
2026-03-27 10:30:00,10.247195008365729,-1
2026-03-27 10:45:00,10.248155770949884,0
2026-03-27 11:00:00,10.248155770949884,0
2026-03-27 11:15:00,10.248155770949884,0
2026-03-27 11:30:00,10.248155770949884,0
2026-03-27 11:45:00,10.248155770949884,0
2026-03-27 12:00:00,10.248155770949884,0
2026-03-27 12:15:00,10.248155770949884,0
2026-03-27 12:30:00,10.248155770949884,0
2026-03-27 12:45:00,10.248155770949884,0
2026-03-27 13:00:00,10.248155770949884,0
2026-03-27 13:15:00,10.248155770949884,0
2026-03-27 13:30:00,10.248155770949884,0
2026-03-27 13:45:00,10.248155770949884,0
2026-03-27 14:00:00,10.248155770949884,0
2026-03-27 14:15:00,10.248155770949884,0
2026-03-27 14:30:00,10.248155770949884,0
2026-03-27 14:45:00,10.248155770949884,0
2026-03-27 15:00:00,10.248155770949884,-1
2026-03-27 15:15:00,10.247615728699007,0
2026-03-27 15:30:00,10.247615728699007,-1
2026-03-27 15:45:00,10.25489738075946,0
2026-03-27 16:00:00,10.25489738075946,0
2026-03-27 16:15:00,10.25489738075946,0
2026-03-27 16:30:00,10.25489738075946,0
2026-03-27 16:45:00,10.25489738075946,0
2026-03-27 17:00:00,10.25489738075946,-1
2026-03-27 17:15:00,10.25893273202683,0
2026-03-27 17:30:00,10.25893273202683,0
2026-03-27 17:45:00,10.25893273202683,0
2026-03-27 18:00:00,10.25893273202683,0
2026-03-27 18:15:00,10.25893273202683,0
2026-03-27 18:30:00,10.25893273202683,0
2026-03-27 18:45:00,10.25893273202683,0
2026-03-27 19:00:00,10.25893273202683,0
2026-03-27 19:15:00,10.25893273202683,0
2026-03-27 19:30:00,10.25893273202683,0
2026-03-27 19:45:00,10.25893273202683,0
2026-03-27 20:00:00,10.25893273202683,0
2026-03-27 20:15:00,10.25893273202683,0
2026-03-27 20:30:00,10.25893273202683,0
2026-03-27 20:45:00,10.25893273202683,0
2026-03-27 21:00:00,10.25893273202683,0
2026-03-27 21:15:00,10.25893273202683,0
2026-03-27 21:30:00,10.25893273202683,0
2026-03-27 21:45:00,10.25893273202683,0
2026-03-27 22:00:00,10.25893273202683,0
2026-03-27 22:15:00,10.25893273202683,0
2026-03-27 22:30:00,10.25893273202683,0
2026-03-27 22:45:00,10.25893273202683,0
2026-03-27 23:00:00,10.25893273202683,0
2026-03-27 23:15:00,10.25893273202683,0
2026-03-27 23:30:00,10.25893273202683,0
2026-03-27 23:45:00,10.25893273202683,0
2026-03-28 00:00:00,10.25893273202683,0
2026-03-28 00:15:00,10.25893273202683,0
2026-03-28 00:30:00,10.25893273202683,0
2026-03-28 00:45:00,10.25893273202683,0
2026-03-28 01:00:00,10.25893273202683,0
2026-03-28 01:15:00,10.25893273202683,0
2026-03-28 01:30:00,10.25893273202683,0
2026-03-28 01:45:00,10.25893273202683,0
2026-03-28 02:00:00,10.25893273202683,0
2026-03-28 02:15:00,10.25893273202683,0
2026-03-28 02:30:00,10.25893273202683,0
2026-03-28 02:45:00,10.25893273202683,0
2026-03-28 03:00:00,10.25893273202683,0
2026-03-28 03:15:00,10.25893273202683,0
2026-03-28 03:30:00,10.25893273202683,0
2026-03-28 03:45:00,10.25893273202683,0
2026-03-28 04:00:00,10.25893273202683,0
2026-03-28 04:15:00,10.25893273202683,0
2026-03-28 04:30:00,10.25893273202683,0
2026-03-28 04:45:00,10.25893273202683,0
2026-03-28 05:00:00,10.25893273202683,0
2026-03-28 05:15:00,10.25893273202683,0
2026-03-28 05:30:00,10.25893273202683,-1
2026-03-28 05:45:00,10.263363127065,0
2026-03-28 06:00:00,10.263363127065,0
2026-03-28 06:15:00,10.263363127065,0
2026-03-28 06:30:00,10.263363127065,0
2026-03-28 06:45:00,10.263363127065,0
2026-03-28 07:00:00,10.263363127065,0
2026-03-28 07:15:00,10.263363127065,0
2026-03-28 07:30:00,10.263363127065,0
2026-03-28 07:45:00,10.263363127065,0
2026-03-28 08:00:00,10.263363127065,0
2026-03-28 08:15:00,10.263363127065,0
2026-03-28 08:30:00,10.263363127065,0
2026-03-28 08:45:00,10.263363127065,0
2026-03-28 09:00:00,10.263363127065,0
2026-03-28 09:15:00,10.263363127065,0
2026-03-28 09:30:00,10.263363127065,0
2026-03-28 09:45:00,10.263363127065,0
2026-03-28 10:00:00,10.263363127065,0
2026-03-28 10:15:00,10.263363127065,0
2026-03-28 10:30:00,10.263363127065,0
2026-03-28 10:45:00,10.263363127065,0
2026-03-28 11:00:00,10.263363127065,0
2026-03-28 11:15:00,10.263363127065,0
2026-03-28 11:30:00,10.263363127065,0
2026-03-28 11:45:00,10.263363127065,0
2026-03-28 12:00:00,10.263363127065,0
2026-03-28 12:15:00,10.263363127065,0
2026-03-28 12:30:00,10.263363127065,0
2026-03-28 12:45:00,10.263363127065,0
2026-03-28 13:00:00,10.263363127065,0
2026-03-28 13:15:00,10.263363127065,0
2026-03-28 13:30:00,10.263363127065,0
2026-03-28 13:45:00,10.263363127065,-1
2026-03-28 14:00:00,10.265045635907269,0
2026-03-28 14:15:00,10.265045635907269,0
2026-03-28 14:30:00,10.265045635907269,0
2026-03-28 14:45:00,10.265045635907269,0
2026-03-28 15:00:00,10.265045635907269,0
2026-03-28 15:15:00,10.265045635907269,0
2026-03-28 15:30:00,10.265045635907269,0
2026-03-28 15:45:00,10.265045635907269,0
2026-03-28 16:00:00,10.265045635907269,0
2026-03-28 16:15:00,10.265045635907269,0
2026-03-28 16:30:00,10.265045635907269,0
2026-03-28 16:45:00,10.265045635907269,0
2026-03-28 17:00:00,10.265045635907269,0
2026-03-28 17:15:00,10.265045635907269,0
2026-03-28 17:30:00,10.265045635907269,0
2026-03-28 17:45:00,10.265045635907269,0
2026-03-28 18:00:00,10.265045635907269,0
2026-03-28 18:15:00,10.265045635907269,0
2026-03-28 18:30:00,10.265045635907269,0
2026-03-28 18:45:00,10.265045635907269,0
2026-03-28 19:00:00,10.265045635907269,0
2026-03-28 19:15:00,10.265045635907269,0
2026-03-28 19:30:00,10.265045635907269,0
2026-03-28 19:45:00,10.265045635907269,0
2026-03-28 20:00:00,10.265045635907269,0
2026-03-28 20:15:00,10.265045635907269,0
2026-03-28 20:30:00,10.265045635907269,0
2026-03-28 20:45:00,10.265045635907269,0
2026-03-28 21:00:00,10.265045635907269,0
2026-03-28 21:15:00,10.265045635907269,0
2026-03-28 21:30:00,10.265045635907269,0
2026-03-28 21:45:00,10.265045635907269,0
2026-03-28 22:00:00,10.265045635907269,0
2026-03-28 22:15:00,10.265045635907269,-1
2026-03-28 22:30:00,10.268934641526071,0
2026-03-28 22:45:00,10.268934641526071,-1
2026-03-28 23:00:00,10.276542631790566,0
2026-03-28 23:15:00,10.276542631790566,0
2026-03-28 23:30:00,10.276542631790566,0
2026-03-28 23:45:00,10.276542631790566,-1
2026-03-29 00:00:00,10.275012036472413,0
2026-03-29 00:15:00,10.275012036472413,0
2026-03-29 00:30:00,10.275012036472413,0
2026-03-29 00:45:00,10.275012036472413,0
2026-03-29 01:00:00,10.275012036472413,0
2026-03-29 01:15:00,10.275012036472413,0
2026-03-29 01:30:00,10.275012036472413,0
2026-03-29 01:45:00,10.275012036472413,0
2026-03-29 02:00:00,10.275012036472413,0
2026-03-29 02:15:00,10.275012036472413,0
2026-03-29 02:30:00,10.275012036472413,0
2026-03-29 02:45:00,10.275012036472413,0
2026-03-29 03:00:00,10.275012036472413,0
2026-03-29 03:15:00,10.275012036472413,0
2026-03-29 03:30:00,10.275012036472413,0
2026-03-29 03:45:00,10.275012036472413,0
2026-03-29 04:00:00,10.275012036472413,0
2026-03-29 04:15:00,10.275012036472413,0
2026-03-29 04:30:00,10.275012036472413,0
2026-03-29 04:45:00,10.275012036472413,0
2026-03-29 05:00:00,10.275012036472413,0
2026-03-29 05:15:00,10.275012036472413,0
2026-03-29 05:30:00,10.275012036472413,0
2026-03-29 05:45:00,10.275012036472413,0
2026-03-29 06:00:00,10.275012036472413,0
2026-03-29 06:15:00,10.275012036472413,0
2026-03-29 06:30:00,10.275012036472413,0
2026-03-29 06:45:00,10.275012036472413,0
2026-03-29 07:00:00,10.275012036472413,0
2026-03-29 07:15:00,10.275012036472413,0
2026-03-29 07:30:00,10.275012036472413,0
2026-03-29 07:45:00,10.275012036472413,0
2026-03-29 08:00:00,10.275012036472413,0
2026-03-29 08:15:00,10.275012036472413,0
2026-03-29 08:30:00,10.275012036472413,0
2026-03-29 08:45:00,10.275012036472413,0
2026-03-29 09:00:00,10.275012036472413,0
2026-03-29 09:15:00,10.275012036472413,0
2026-03-29 09:30:00,10.275012036472413,0
2026-03-29 09:45:00,10.275012036472413,0
2026-03-29 10:00:00,10.275012036472413,0
2026-03-29 10:15:00,10.275012036472413,0
2026-03-29 10:30:00,10.275012036472413,0
2026-03-29 10:45:00,10.275012036472413,0
2026-03-29 11:00:00,10.275012036472413,0
2026-03-29 11:15:00,10.275012036472413,0
2026-03-29 11:30:00,10.275012036472413,0
2026-03-29 11:45:00,10.275012036472413,0
2026-03-29 12:00:00,10.275012036472413,0
2026-03-29 12:15:00,10.275012036472413,0
2026-03-29 12:30:00,10.275012036472413,0
2026-03-29 12:45:00,10.275012036472413,0
2026-03-29 13:00:00,10.275012036472413,0
2026-03-29 13:15:00,10.275012036472413,0
2026-03-29 13:30:00,10.275012036472413,0
2026-03-29 13:45:00,10.275012036472413,0
2026-03-29 14:00:00,10.275012036472413,0
2026-03-29 14:15:00,10.275012036472413,0
2026-03-29 14:30:00,10.275012036472413,0
2026-03-29 14:45:00,10.275012036472413,0
2026-03-29 15:00:00,10.275012036472413,0
2026-03-29 15:15:00,10.275012036472413,0
2026-03-29 15:30:00,10.275012036472413,0
2026-03-29 15:45:00,10.275012036472413,0
2026-03-29 16:00:00,10.275012036472413,0
2026-03-29 16:15:00,10.275012036472413,0
2026-03-29 16:30:00,10.275012036472413,0
2026-03-29 16:45:00,10.275012036472413,0
2026-03-29 17:00:00,10.275012036472413,0
2026-03-29 17:15:00,10.275012036472413,0
2026-03-29 17:30:00,10.275012036472413,0
2026-03-29 17:45:00,10.275012036472413,0
2026-03-29 18:00:00,10.275012036472413,0
2026-03-29 18:15:00,10.275012036472413,0
2026-03-29 18:30:00,10.275012036472413,0
2026-03-29 18:45:00,10.275012036472413,0
2026-03-29 19:00:00,10.275012036472413,0
2026-03-29 19:15:00,10.275012036472413,0
2026-03-29 19:30:00,10.275012036472413,0
2026-03-29 19:45:00,10.275012036472413,0
2026-03-29 20:00:00,10.275012036472413,0
2026-03-29 20:15:00,10.275012036472413,0
2026-03-29 20:30:00,10.275012036472413,0
2026-03-29 20:45:00,10.275012036472413,0
2026-03-29 21:00:00,10.275012036472413,0
2026-03-29 21:15:00,10.275012036472413,0
2026-03-29 21:30:00,10.275012036472413,0
2026-03-29 21:45:00,10.275012036472413,0
2026-03-29 22:00:00,10.275012036472413,0
2026-03-29 22:15:00,10.275012036472413,-1
2026-03-29 22:30:00,10.286957670959882,0
2026-03-29 22:45:00,10.286957670959882,0
2026-03-29 23:00:00,10.286957670959882,0
2026-03-29 23:15:00,10.286957670959882,0
2026-03-29 23:30:00,10.286957670959882,0
2026-03-29 23:45:00,10.286957670959882,0
2026-03-30 00:00:00,10.286957670959882,0
2026-03-30 00:15:00,10.286957670959882,-1
2026-03-30 00:30:00,10.29288564890208,0
2026-03-30 00:45:00,10.29288564890208,0
2026-03-30 01:00:00,10.29288564890208,0
2026-03-30 01:15:00,10.29288564890208,0
2026-03-30 01:30:00,10.29288564890208,0
2026-03-30 01:45:00,10.29288564890208,0
2026-03-30 02:00:00,10.29288564890208,0
2026-03-30 02:15:00,10.29288564890208,0
2026-03-30 02:30:00,10.29288564890208,0
2026-03-30 02:45:00,10.29288564890208,0
2026-03-30 03:00:00,10.29288564890208,0
2026-03-30 03:15:00,10.29288564890208,0
2026-03-30 03:30:00,10.29288564890208,0
2026-03-30 03:45:00,10.29288564890208,0
2026-03-30 04:00:00,10.29288564890208,0
2026-03-30 04:15:00,10.29288564890208,-1
2026-03-30 04:30:00,10.294732832935017,0
2026-03-30 04:45:00,10.294732832935017,0
2026-03-30 05:00:00,10.294732832935017,0
2026-03-30 05:15:00,10.294732832935017,0
2026-03-30 05:30:00,10.294732832935017,0
2026-03-30 05:45:00,10.294732832935017,0
2026-03-30 06:00:00,10.294732832935017,0
2026-03-30 06:15:00,10.294732832935017,0
2026-03-30 06:30:00,10.294732832935017,0
2026-03-30 06:45:00,10.294732832935017,0
2026-03-30 07:00:00,10.294732832935017,0
2026-03-30 07:15:00,10.294732832935017,0
2026-03-30 07:30:00,10.294732832935017,0
2026-03-30 07:45:00,10.294732832935017,0
2026-03-30 08:00:00,10.294732832935017,-1
2026-03-30 08:15:00,10.292686096879736,0
2026-03-30 08:30:00,10.292686096879736,0
2026-03-30 08:45:00,10.292686096879736,0
2026-03-30 09:00:00,10.292686096879736,0
2026-03-30 09:15:00,10.292686096879736,0
2026-03-30 09:30:00,10.292686096879736,0
2026-03-30 09:45:00,10.292686096879736,-1
2026-03-30 10:00:00,10.292878764603037,0
2026-03-30 10:15:00,10.292878764603037,0
2026-03-30 10:30:00,10.292878764603037,0
2026-03-30 10:45:00,10.292878764603037,0
2026-03-30 11:00:00,10.292878764603037,0
2026-03-30 11:15:00,10.292878764603037,0
2026-03-30 11:30:00,10.292878764603037,0
2026-03-30 11:45:00,10.292878764603037,0
2026-03-30 12:00:00,10.292878764603037,0
2026-03-30 12:15:00,10.292878764603037,0
2026-03-30 12:30:00,10.292878764603037,0
2026-03-30 12:45:00,10.292878764603037,0
2026-03-30 13:00:00,10.292878764603037,0
2026-03-30 13:15:00,10.292878764603037,0
2026-03-30 13:30:00,10.292878764603037,0
2026-03-30 13:45:00,10.292878764603037,0
2026-03-30 14:00:00,10.292878764603037,0
2026-03-30 14:15:00,10.292878764603037,0
2026-03-30 14:30:00,10.292878764603037,0
2026-03-30 14:45:00,10.292878764603037,-1
2026-03-30 15:00:00,10.300335660450525,0
2026-03-30 15:15:00,10.300335660450525,0
2026-03-30 15:30:00,10.300335660450525,-1
2026-03-30 15:45:00,10.303297919128152,0
2026-03-30 16:00:00,10.303297919128152,0
2026-03-30 16:15:00,10.303297919128152,0
2026-03-30 16:30:00,10.303297919128152,0
2026-03-30 16:45:00,10.303297919128152,0
2026-03-30 17:00:00,10.303297919128152,0
2026-03-30 17:15:00,10.303297919128152,0
2026-03-30 17:30:00,10.303297919128152,0
2026-03-30 17:45:00,10.303297919128152,0
2026-03-30 18:00:00,10.303297919128152,0
2026-03-30 18:15:00,10.303297919128152,0
2026-03-30 18:30:00,10.303297919128152,0
2026-03-30 18:45:00,10.303297919128152,0
2026-03-30 19:00:00,10.303297919128152,0
2026-03-30 19:15:00,10.303297919128152,0
2026-03-30 19:30:00,10.303297919128152,0
2026-03-30 19:45:00,10.303297919128152,0
2026-03-30 20:00:00,10.303297919128152,0
2026-03-30 20:15:00,10.303297919128152,0
2026-03-30 20:30:00,10.303297919128152,0
2026-03-30 20:45:00,10.303297919128152,0
